#taxonomy	magic.0040	magic.0112	magic.0134	magic.0317	magic.0020	magic.0402	magic.0232	magic.0315	magic.0435	magic.0018	magic.0124	magic.0150	magic.0532	magic.0030	magic.0079	magic.0013	magic.0132	magic.0316	magic.0374	magic.0001	magic.0243	magic.0173	magic.0542	magic.0146	magic.0100	magic.0537	magic.0156	magic.0244	magic.0456	magic.0339	magic.0053	magic.0367	magic.0016	magic.0164	magic.0231	magic.0551	magic.0048	magic.0331	magic.0440	magic.0004	magic.0531	magic.0179	magic.0526	magic.0539	magic.0075	magic.0149	magic.0242	magic.0514	magic.0246	magic.0017	magic.0078	magic.0011	magic.0109	magic.0131	magic.0552	magic.0465	magic.0015	magic.0527	magic.0021	magic.0063	magic.0396	magic.0337	magic.0471	magic.0428	magic.0547	magic.0287	magic.0272	magic.0148	magic.0110	magic.0050	magic.0307	magic.0170	magic.0268	magic.0417	magic.0300	magic.0538	magic.0334	magic.0290	magic.0541	magic.0278	magic.0335	magic.0059	magic.0549	magic.0217	magic.0543	magic.0322	magic.0433	magic.0429	magic.0473	magic.0189	magic.0028
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides plebeius	0	2.2129768965212e-06	4.87116024704576e-06	4.22110813829649e-05	0.000504447321167578	0.00539526236652752	0.000355464423623791	0.0306857174265247	0.000554804506675574	2.09833423736567e-06	0.000787957118149862	3.01030729216838e-06	0.00148948994436503	0.0020345049425734	0.00021441734501103	0.00204446319254573	6.24591088022061e-06	0.000198269536192366	0.0147097630713398	3.70731490303518e-06	0.00135031342137212	0	0	0.00759132197351416	2.3741267664987e-06	0.0062660418353337	5.9149897670677e-06	0.00011024197290351	2.32141364805512e-06	0.0153265643268112	0.00101748259285606	0.0265853817991632	3.20297748787273e-06	0.00142893509958879	5.20715358759864e-06	1.01122572917802e-05	0	2.68146837208055e-05	4.23422175004234e-05	5.93631471056677e-05	0.0106571900049059	6.56751902117697e-06	0.00170267476305891	0.000658491473503788	0.00288527550824762	3.95103588977328e-05	0.000621768751461727	0.00258812200445854	0.000218061686016613	9.12888226199658e-05	0	0.000303294947566532	3.52681436965247e-06	5.97210311194349e-06	0.00157325377898278	0.00134655266391658	0	1.12180314149752e-05	0.0153718563602748	0.0146179050840292	8.77205294109391e-06	0.00675595883808493	0.00109866742273887	0	1.83734267753324e-05	0.00244985263576785	0.000165633791332001	0.00249213185723581	0.00177630024363017	0.000554466201001272	0.00350106788558654	0.00024146225899333	0.00028468772701392	9.77407914211511e-05	3.88869013361539e-06	1.50944372685969e-05	0.000289524683935553	9.82969353824032e-06	5.51707445558933e-05	0.000818578300821815	0	0.000659734380788535	0.00310130148437572	3.56181802315538e-06	0.000330394883835224	5.36404427482144e-05	9.15620112877648e-06	1.48711710452351e-05	1.91651653953774e-06	0.00071953034292162	0.0119050789676938
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides salanitronis	0	8.8519075860848e-06	4.87116024704576e-07	0	0.000188750156595816	0.000667687563842204	1.12251923249618e-05	0.000217239384715246	2.58048607756081e-05	0	0.000344653192724821	0	0.000396040228851294	0.000244924351032111	5.21555704080884e-05	0.000751793110676627	0	0.000717449558799182	5.98510796318614e-05	0	3.71645895790491e-05	0	0	0.000909030390538738	0.000155505303205665	4.23514301979486e-05	4.73199181365416e-06	0	0	0.000298393287778625	0.00162107396149949	0.000375915271966527	0	3.71634616277968e-06	0	0	0	6.1880039355705e-06	0	1.26304568309931e-06	3.85175214177691e-05	0	0.000542076047014672	2.79751279593113e-05	0.00427688748971753	0	9.1268807554015e-05	6.0669194119477e-05	4.54295179201276e-05	3.04296075399886e-05	1.53184162595798e-06	8.12397180981782e-05	0	2.3888412447774e-06	0.000197979101870071	6.93434305969018e-05	0	2.24360628299503e-06	1.54215480149897e-05	8.15377414045631e-05	0	0.000241676576321737	3.54408846044797e-06	0	0	0.00140524542051658	7.64463652301545e-06	5.3118263386909e-05	0.00236704229713103	0.000197215383446517	2.79446695542825e-05	9.11178335823887e-06	1.96336363457876e-06	0	0	2.15634818122813e-06	0	0	1.77970143728688e-06	1.90367046702748e-06	0	0.000984526691330583	8.77508982920904e-05	0	3.09745203595522e-05	0	0	2.97423420904703e-06	3.83303307907547e-05	0.000261647397426044	0.00018643300396836
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides salyersiae	0	0.000214658758962556	3.89692819763661e-06	1.94820375613684e-05	0.000270597569632939	0.0009867901917564	0.000957883078396743	0.00344703939361421	0.00106373370530562	4.19666847473133e-06	0.00101148219604023	1.50515364608419e-06	0.00207013856674461	0.000937243849949546	0.000322591861412991	0.00394270844790307	4.68443316016545e-06	0.00191115480762745	0.00139017734963096	6.48780108031156e-06	0.00248648801707447	1.39495889753608e-06	2.81546195395875e-06	0.00123270030232147	7.24108663782103e-05	0.00210181283819587	1.41959754409625e-05	0.000128341401290654	2.32141364805512e-06	0.00243461796164832	0.00166849899760719	0.00286349372384937	4.80446623180909e-06	3.34471154650171e-05	0	5.61792071765566e-06	0	1.2376007871141e-05	7.69858500007699e-06	0.000161669847436712	0.00147785647966072	0	0.00157236802098807	0.000195825895715179	0.0037697222342485	1.07755524266544e-05	0.00080050349958834	0.0002930192992579	0.000361618962644216	0.00085319938064045	0	0.00116037397350231	5.2902215544787e-06	1.1944206223887e-06	0.00108057296058856	0.000915978339047447	3.1712657948857e-06	7.85262199048262e-06	0.00397704588253236	0.00320715116191281	0	0.000524548023607407	0.000251630280691806	1.9710686542923e-06	2.09982020289513e-05	0.00110989516620447	0.00390895747543523	0.00230400467440718	0.0024363017103001	0.00345611876892338	0.00109383420826763	0.00128476145351168	0.000133508727151356	0.000108911167583568	3.88869013361539e-06	1.07817409061406e-05	0.000213883099844283	7.02120967017165e-06	0.000512554013938622	0.000434036866482264	3.77394093782432e-06	0.00126871996305487	0.00078283038213207	0	5.16242005992537e-05	1.60921328244643e-05	3.66248045151059e-06	1.78454052542822e-05	0.000379470274828472	0.00104658958970417	0.000998748235544784
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides stercoris	9.21834573712965e-06	7.7454191378242e-05	2.09459890622968e-05	0.000409122788788737	0.000257234726688103	7.9775656978549e-05	0.00134328134822043	0.000976268560226348	0.0050018421803387	3.46225149165335e-05	0.0487034921110632	3.01030729216838e-06	0.00297740203921272	0.0338877332088029	0.0115244493723946	0.00270697278405422	3.59139875612685e-05	0.134999069972794	0.00373797197337171	0.000226146209085146	0.000691969263114676	8.3697533852165e-06	2.67468885626081e-05	0.000101003376726526	0.00339618833947639	0.00454243711797533	4.96859140433687e-05	0.000106951167742211	2.32141364805512e-05	0.00838756405283189	0.000388023022699347	0.00135656380753138	0.000144133986954273	0.000237846154417899	6.5089419844983e-06	6.7415048611868e-06	4.57006364575304e-06	2.0626679785235e-05	5.96640337505966e-05	0.000164195938802911	0.00352942130464927	6.56751902117697e-06	0.00332195321119248	0.000320638005072106	0.000584477032217364	2.6938881066636e-05	0.000237679186338581	0.00287468713412926	0.000265308384653545	0.00138688788211102	1.53184162595798e-06	0.000151647473783266	1.58706646634361e-05	0.000105109014770205	0.00338831409460076	0.000228994584761862	1.58563289744285e-06	1.68270471224628e-05	0.00178889956973881	0.00688691923233726	3.50882117643756e-06	0.000766224599929145	0.000186064644173519	0	3.41220782970458e-05	0.000652879509532041	0.000575895951400497	0.00263599382057536	0.000358519315228108	0.000179433668545601	0.00112776702129783	0.0120776688413456	0.000106021636267253	2.79259404060432e-05	1.9443450668077e-06	8.62539272491251e-06	7.04249231194589e-05	5.61696773613732e-06	0.0011123133983043	0.000291261581455204	0	0.000639434861379657	0.0051934676383924	5.34272703473307e-06	0.000154872601797761	9.38707748093753e-05	1.46499218060424e-05	2.37938736723762e-05	5.55789796465944e-05	0.0419862308057105	0.00474072495805257
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	3.07278191237655e-06	4.4259537930424e-05	9.74232049409153e-06	0.00016884432553186	0.000103562032822483	0.000168222581019984	0.0112251923249618	0.103547283591621	0.0108810496270481	4.19666847473133e-05	0.0377332808861084	4.51546093825258e-06	0.000552247331067541	0.0286986026249359	0.000372815744028187	0.000776378427549012	2.65451212409376e-05	0.00020848961537754	0.00132216475914021	0.00056165820780983	0.00132730677068032	6.97479448768042e-06	8.44638586187625e-06	0.000348920755964364	0.0111773888166759	0.00118288529459852	3.66729365558198e-05	0.000116823583226108	2.32141364805512e-06	0.00212537400885957	0.000349220720429412	0.158986009414226	0.000283463507676736	0.000161661058080916	1.95268259534949e-05	4.49433657412453e-06	1.52335454858435e-06	3.09400196778525e-05	5.19654487505197e-05	0.000346074517169212	0.00113728050080887	0	0.000616785245801951	0.00859697201518834	0.000596846916497096	0.000255021407430821	0.00199080086477195	0.0103305438412378	0.00147191638061214	0.00044591078741291	1.53184162595798e-06	0.0403341660404438	4.23217724358296e-05	0.000101525752903039	0.00348352541840087	0.00194645397047583	9.5137973846571e-06	7.85262199048262e-06	0.000479781493799681	0.000989022604073867	3.50882117643756e-06	0.0926747280451935	0.00025340232492203	3.9421373085846e-06	5.24955050723782e-06	0.000665315309713603	0.00632211440453378	0.261129382810045	0.000696668214818255	0.147748269111706	0.00173256951236552	0.0035627072930714	0.000272907545206448	2.79259404060432e-05	1.74991056012693e-05	6.46904454368438e-05	6.25999316617413e-05	5.05527096252359e-05	0.000510774312501335	0.000300779933790341	1.1321822813473e-05	0.000380615988916462	0.00253322987964272	3.56181802315538e-06	0.00014248279365394	0.000474717918321698	1.8312402257553e-05	0	0.000218482885507302	0.00836454023646383	0.0180573680986497
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis	2.15094733866359e-05	8.63060989643268e-05	6.04023870633675e-05	0.000422110813829649	0.00169541069862613	0.000294823080138116	0.000217020384949262	0.000340254457987735	0.00111534342685684	8.70808708506752e-05	0.124354867914161	3.9133994798189e-05	0.167910012086327	0.0996548199479454	0.00300956958132599	0.30206037895031	4.68443316016545e-05	0.000149213156103533	0.0268704142510862	5.56097235455277e-05	0.0461796571655098	5.57983559014434e-06	0.000191451412869195	0.000348920755964364	0.00180671046930551	0.00162412810224226	0.000151423738036933	0.0179003346748849	3.24997910727717e-05	0.159671604623468	0.000521675397184677	0.000392259414225941	0.000188975671784491	0.000317747596917662	3.64500751131905e-05	7.30329693295236e-05	1.37101909372591e-05	0.000759061816096648	0.000171293516251713	0.00248946304138874	0.0111477815934901	7.55264687435351e-05	0.139409102360289	0.000604693150505113	0.00697661473376917	6.10614637510416e-05	0.00220566284922203	0.0066168146607753	0.00776299602219141	0.000534858870991338	0	0.00119286986074158	1.23438502937836e-05	0.000263966957547902	0.00478625813452302	0.00212223150384937	2.85413921539713e-05	0.000538465507918808	0.0010538057810243	0.0361574584384013	4.0351443529032e-05	0.000107106664506225	0.00332789906436065	2.56238925057999e-05	0.00040946493956455	0.0623935184609454	0.000145248093937294	0.0135650765124319	0.000721112713583808	0.00419971775568894	0.00160482245154594	0.000382694901046033	0.00440578799599474	0.000650674411460806	2.91651760021154e-05	0.000142318979961056	0.000297349675393271	0.000217657499775321	0.00044492535932172	0.0136169548506475	1.1321822813473e-05	0.000746007338276266	0.00231847110224365	2.315181715051e-05	8.2598720958806e-05	4.8276398473393e-05	4.39497654181271e-05	3.27165762995173e-05	8.24102112001227e-05	0.00172523752677798	0.019602098702959
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides vulgatus	7.83559387656021e-05	0.00022129768965212	0.000117882077978507	0.00162999714263449	0.0335641207666931	0.00188513345947136	0.0111990002095369	0.679153132827488	0.188015649214457	0.000263340946789391	0.224722622860746	0.000255876119834313	0.102787428957325	0.202888801078973	0.0901306207285554	0.0157540122590154	0.000430967850735222	0.000255501979629338	0.2306252533469	0.00133277970764115	0.00187946638728334	5.44033970039073e-05	0.000384310556715369	0.00257329057523719	0.36556447831532	0.268927642089048	0.000848209532597509	0.0125412584697098	9.51779595702599e-05	0.433791954774428	0.216805708249801	0.328788572175732	0.000622979121391245	0.000167235577325086	0.00015361103083416	0.000226963996993289	4.72239910061147e-05	0.00121697410732887	0.000346436325003464	0.000832347105162447	0.306461618303526	5.58239116800042e-05	0.139892106017565	0.00359587990923147	0.366699034530532	0.00121404557340306	0.265643568686433	0.039526625385798	0.0646153119281559	0.201591468474341	2.29776243893696e-05	0.0168748434442932	0.000276854928017719	0.000585266104970462	0.127649670689723	0.214019629028773	9.35523409491281e-05	0.000599042877559674	0.501339104419302	0.452019569057937	0.000121054330587096	0.107795992013688	0.080688261979019	8.27848834802765e-05	0.00202895127104742	0.138724459975377	0.0287616708117585	0.0908610027842823	0.237804232157553	0.0131827168197241	0.00853909259665862	0.00241006669825418	0.000626312999430625	0.0100030718534447	0.000398590738695578	0.00535852523035189	0.00316651320988975	0.000193785386896738	0.156423298427456	0.0203235859059853	0.000109444287196905	0.256245908378119	0.0291379167013052	7.83599965094183e-05	0.0298697624667282	5.36404427482144e-05	0.00024538619025121	0.00470821275292144	0.0163613016980337	0.0238426190904482	0.218193197858684
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Mediterranea;s__Mediterranea massiliensis	1.53639095618828e-06	9.51580065504116e-05	9.74232049409153e-07	1.62350313011403e-05	0.000369148536351109	0.000388472764417282	0.00108136019397132	0.00227970486851783	0.00242565691290716	0	0.000811683243735991	1.50515364608419e-06	0.000533313136859511	0.000966634772073399	0.00033031861258456	0.000816491312972378	6.24591088022061e-06	0.00101996390268032	0.00102018885736127	1.85365745151759e-06	0.000975128040859812	0	0	0.000475174976872522	0.000123454591857932	0.000908093456802526	7.09798772048124e-06	4.60712722581834e-05	0	0.00380044541979867	0.000995925758261657	0.00170632845188285	0	0.000196966346627323	2.60357679379932e-06	1.12358414353113e-06	0	2.0626679785235e-06	3.84929250003849e-06	2.39978679788869e-05	0.00226442481177095	0	0.000519489545055728	9.03811826377748e-05	0.00380064694494783	5.3877762133272e-06	0.000557120012777633	0.00020911509462458	0.000372522046945047	0.000304296075399886	0	0.000177373384514356	1.76340718482623e-06	4.77768248955479e-06	0.000799472861750135	0.000678920564681294	0	1.12180314149752e-06	0.010592889980963	0.00736557597354553	0	0.0008953018622828	0.00028884320952651	0	5.24955050723782e-06	0.00160421822342159	0.000372038977453419	0.000389533931503999	0.00173148532922666	0.000429994196694864	0.00026747040859099	0.000678827860188796	6.28276363065203e-05	4.18889106090648e-05	3.88869013361539e-06	4.09706154433344e-05	4.17332877744942e-05	4.21272580210299e-06	9.07647733016309e-05	0.00018084869436761	0	0.000832280295763998	0.000369477466493012	0	1.03248401198507e-05	8.04606641223217e-06	1.8312402257553e-06	3.86650447176113e-05	1.14990992372264e-05	0.000605059606547726	0.00238367912216688
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella viscericola	0	8.8519075860848e-06	9.74232049409153e-07	0	1.1692487576732e-05	1.73425341257715e-06	3.74173077498728e-06	0.00183475673114925	1.14688270113814e-05	0	0.000327170784398199	0	0.000356593990917898	0.00026451829911468	9.07893262659316e-05	0.000463239128437577	0	1.83961425333123e-05	8.1615108588902e-05	0	0.00110962846028875	0	0	1.14776564461962e-05	1.42447605989922e-05	1.96983396269528e-05	0	3.94896619355858e-05	0	0.000291611622147292	1.29341007566449e-05	0.00132387552301255	0	0	0	0	0	0	0	0	0.000145961133793652	0	0.000349222068749837	6.56339540583841e-05	2.47397685594651e-05	1.7959254044424e-06	0.000882265139688811	0.000138119229165618	9.26762165570604e-05	1.17036952076879e-05	0	2.97878966359987e-05	0	1.1944206223887e-06	0.000690659920264294	0.000791805219141367	0	1.12180314149752e-06	0.000412954785734725	0.000443927703202621	0	0.000483353152643475	3.54408846044797e-06	0	0	0.000432144056309303	4.58678191380927e-05	0.000157141529186272	1.22222493827764e-05	2.90973516560434e-05	3.7924908680812e-05	0	1.96336363457876e-06	2.79259404060432e-06	0	4.31269636245625e-06	2.60833048590589e-06	2.80848386806866e-06	1.60173129355819e-05	7.6146818681099e-06	0	2.53743992610975e-05	0.000152409454928368	0	2.06496802397015e-06	2.68202213741072e-06	1.8312402257553e-06	0	3.83303307907547e-06	6.54118493565109e-05	0.000146483074546568
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Culturomica;s__Culturomica massiliensis	0	8.40931220678056e-05	0	3.24700626022807e-06	3.17367519939867e-05	0	0.000273146346574071	0.000395218639662677	9.6051426220319e-05	0	2.12286386823259e-05	1.50515364608419e-06	0.000176719145941613	7.83757923302756e-05	1.93168779289216e-06	0.000297611730560455	1.56147772005515e-06	1.22640950222082e-05	8.4335612208532e-05	0	0	0	4.22319293093813e-06	0	0.00137699352456924	0.000403815962352533	0	8.22701290324704e-06	0	0.00033501428218782	1.72454676755265e-05	0.000346495815899582	0	2.97307693022374e-05	0	1.12358414353113e-06	0	4.125335957047e-06	0	6.31522841549656e-06	0.000196642083027558	0	0.000130306742070835	2.79751279593113e-05	6.4941892468596e-05	1.7959254044424e-06	0.000868955105253851	4.25975192753775e-05	4.17951564865174e-05	0.00472946323342669	0	0.00053482814414634	0	0	0.000273543644568572	0.000938555269939462	1.58563289744285e-06	0	0.000935573912909378	0.00101016201851209	0	0.000129077262353655	1.77204423022399e-06	0	0	0.000254933903722035	2.03856973947079e-05	4.20519585146363e-05	1.62963325103685e-05	0.000496271497689185	0.000319367652048943	1.36676750373583e-05	0.000100131545363517	1.39629702030216e-05	0	0	2.60833048590589e-06	0	0.00368576167662113	8.37615005492089e-05	3.77394093782432e-06	2.53743992610975e-05	0.000212449543233482	0	8.67286570067462e-05	1.34101106870536e-05	0	3.56908105085643e-05	0	0.000114470736373894	0.000292966149093137
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter splanchnicus	0	0.000327520580685138	4.87116024704576e-07	6.49401252045614e-06	3.50774627301959e-05	0	0.000301209327386476	0.000272203566390188	0.000227942936851205	1.04916711868283e-06	0.000128620575545857	0	3.47126893813883e-05	0.000173079874729359	0.000291684856726716	5.56404539743459e-05	1.56147772005515e-06	5.31444117629023e-05	0.0004162370538034	6.11706959000805e-05	6.37107249926556e-05	0	1.40773097697938e-06	0	7.4784993144709e-05	0.00155419899656658	1.18299795341354e-06	1.31632206451953e-05	0	0.000717500223794966	0.000120718273728686	0.000591657949790795	3.68342411105364e-05	0.000442245193370782	0	1.12358414353113e-06	0	4.125335957047e-06	3.07943400003079e-05	9.22023348662498e-05	0.000395311404024473	0	4.69104271455005e-05	7.96215180380397e-05	0.000235027801314919	1.7959254044424e-06	0.00141276508359652	4.64700210276845e-05	7.99559515394246e-05	0.000230562795591452	0	0.000798857227965419	1.76340718482623e-06	0	0.000878059986156576	0.00139654443946319	0	1.12180314149752e-06	0.000973271030279353	0.000774608543343349	0	0.000203228030088734	0.000124043096115679	0	7.87432576085673e-06	0.000637334759305087	0.00139896848371183	0.000305430014474727	0.000167037408231278	0.000898784862264453	0.000373260943332202	0.000200459233881255	4.1230636326154e-05	8.37778212181295e-06	0	4.31269636245625e-06	3.91249572885883e-05	2.80848386806866e-06	0.000119239996298221	0.000135160603158951	0	9.64227171921705e-05	0.000327911251512548	0	3.30394883835224e-05	8.04606641223217e-06	0	8.92270262714108e-06	1.14990992372264e-05	7.35883305260748e-05	0.000253016219671345
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;NA	0	2.2129768965212e-05	3.89692819763661e-06	1.94820375613684e-05	0.000136969140184574	0.000900077521127542	0.000752087885772443	3.66427877832946e-05	0.00196547022907548	2.09833423736567e-06	6.24371725950762e-06	0	1.57784951733583e-06	0.000156751584660551	1.93168779289216e-06	2.58792809183004e-06	3.1229554401103e-06	1.02200791851735e-05	0.00137113382429355	7.41462980607036e-06	0.000107954284015333	0	0	0.0010880818310994	0.00115382560851837	0.0011060617700534	1.18299795341354e-06	8.55609341937692e-05	2.32141364805512e-06	0.00226507632086502	0.00058203453404902	2.61506276150628e-05	0	3.71634616277968e-06	3.90536519069898e-06	0	1.52335454858435e-06	4.125335957047e-06	1.92464625001925e-06	0	0.00437275229990148	3.28375951058848e-06	5.21226968283339e-06	5.81021888385695e-05	0.00153386565068684	1.7959254044424e-06	1.52114679256692e-05	2.45258444312779e-05	0.000470649805652522	3.62814551438326e-05	0	0.00346351998158566	0	1.1944206223887e-06	0.00124681495452526	3.38653963380218e-05	1.58563289744285e-06	3.36540942449255e-06	0.0024091885010084	0.00199918462258595	0	8.2389741927865e-06	0.00102424156506946	0	2.09982020289513e-05	2.48716003631254e-05	6.11570921841236e-05	1.10663048722727e-05	0.000912594620580638	0.00324920426825818	0.000936146430068464	7.2894266865911e-05	3.53405454224177e-05	0.000240163087491971	0	2.58761781747375e-05	5.21666097181177e-05	0	4.27128344948851e-05	0.000300779933790341	0	0.000441514547143096	0.000129317113272554	1.78090901157769e-06	4.1299360479403e-06	1.87741549618751e-05	1.8312402257553e-06	3.56908105085643e-05	4.59963969489057e-05	4.90588870173832e-05	0.000612565584467467
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella stercorea	0	2.2129768965212e-06	0	6.49401252045614e-06	5.51217271474506e-05	3.98878284892745e-05	8.04472116622265e-05	0.000212004700746204	4.87425147983709e-05	0	5.74421987874701e-05	1.50515364608419e-06	0	0.000124095004522936	5.02238826151962e-05	2.58792809183004e-06	0	2.65722058814512e-05	0.000775343531594569	0	0	0	0	3.44329693385886e-05	8.30944368274544e-06	3.44720943471675e-05	0	2.96172464516893e-05	0	0.00174966973288375	8.62273383776326e-06	0.000117677824267782	0	2.22980769766781e-05	0	0	0	0	3.84929250003849e-06	1.26304568309931e-06	0.00102780965046363	0	0	2.36712621194172e-05	7.11268346084622e-05	1.7959254044424e-06	0.000437329702862988	9.03583742204977e-06	3.63436143361021e-05	8.30962359745843e-05	0	1.21859577147267e-05	3.52681436965247e-06	1.1944206223887e-06	0.000154151667104941	0.000338653963380218	0	0	0.00171521884033386	0.00166699382427107	0	4.11948709639325e-05	2.12645307626878e-05	0	0	0.000441470906445475	0.000152892730460309	6.41845682591817e-05	4.07408312759214e-06	1.77817149009154e-05	3.7924908680812e-05	8.65619419032693e-05	2.74870908841026e-05	5.58518808120863e-06	0	2.15634818122813e-06	1.04333219436235e-05	0	2.13564172474426e-05	1.90367046702748e-05	0	3.0449279113317e-05	1.3855404993488e-05	1.78090901157769e-06	3.30394883835224e-05	5.36404427482144e-06	0	5.94846841809405e-06	0	4.90588870173832e-05	0.000372866007936719
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes finegoldii	0	2.2129768965212e-06	9.74232049409153e-07	3.24700626022807e-06	1.50331983129411e-05	0.00216261400548371	0.000110381057862125	0.00154946645483646	0.00023081014360405	0	5.2447224979864e-05	0	0.00194075490632307	0.000137157636577982	0.000108174516401961	0.000830724917477443	0	4.08803167406941e-06	2.99255398159307e-05	9.26828725758795e-07	2.30066506917923e-05	0	1.68927717237525e-05	0.00295893983182938	0.00020061371176914	6.99291056756826e-05	0	0.000146440829677797	0	0.000199380969561172	1.29341007566449e-05	0.00204628661087866	0	0.000107774038720611	1.30178839689966e-06	1.12358414353113e-06	1.52335454858435e-06	1.03133398926175e-05	1.5397170000154e-05	1.26304568309931e-06	6.48716150194007e-05	0	0.00998149644262594	1.82914298195497e-05	3.71096528391977e-05	1.7959254044424e-06	0.000230073452375746	0.000731902831186031	8.17731322562297e-05	0.000481021873035974	0	0.000227471210674899	0	0	0.000725419609905605	0.000206417653869847	0	4.26285193769057e-05	0.000412954785734725	0.000320111132921618	0	0.00101614015044367	0.000178976467252623	1.9710686542923e-06	2.62477525361891e-05	0.00180940892641737	5.60606678354466e-05	2.4345870719e-05	1.22222493827764e-05	0.000302289153315562	0.000129743108644883	2.27794583955972e-05	1.17801818074726e-05	1.11703761624173e-05	0	2.15634818122813e-06	1.04333219436235e-05	2.80848386806866e-06	0.000105002384799926	0.000131353262224896	3.77394093782432e-06	2.0299519408878e-05	5.77308541395332e-05	0	0.00149297188133042	5.36404427482144e-06	0	0	1.34156157767642e-05	5.72353681869471e-05	0.000466082509920899
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	0	5.75373993095512e-05	9.74232049409153e-07	0	1.67035536810456e-05	0	8.04472116622265e-05	0.000196300648839078	0.000183501232182102	3.1475013560485e-06	3.74623035570457e-05	3.01030729216838e-06	1.10449466213508e-05	0.000107766714454129	0.000108174516401961	2.58792809183004e-06	0	2.04401583703471e-06	0.000315578419877088	9.26828725758795e-07	0.000525613481189408	0	1.40773097697938e-06	2.29553128923924e-06	4.86695987132233e-05	5.12156830300774e-05	0	0.000202384517419877	0	0.000608993573693648	0	0.000228817991631799	0	7.43269232555936e-06	0	0	0	0	0	2.52609136619862e-06	0.000399365879963185	9.85127853176545e-06	3.47484645522226e-05	0.000115128411217166	2.1647297489532e-05	0	1.90143349070865e-06	2.06533426789709e-05	4.90638793537379e-05	0.000118207321597648	0	0.000120505581845631	0	0	0.00421650148257633	1.12884654460073e-05	0	0	0.000882455247524413	0.000679481178371359	0	9.33750408515804e-05	2.12645307626878e-05	0	5.24955050723782e-06	0.000491214107171726	2.54821217433848e-05	6.63978292336363e-06	4.07408312759214e-06	0.000106690289405493	0.00052496057805545	1.36676750373583e-05	3.92672726915752e-05	0	0	2.15634818122813e-06	1.82583134013412e-05	2.80848386806866e-06	1.24579100610082e-05	0.000116123898488676	0	1.0149759704439e-05	0.000413352915639057	0	1.65197441917612e-05	3.21842656489287e-05	0	1.78454052542822e-05	0	3.27059246782555e-05	0.000213066290249554
